summary,reviewText,overall,sentiment,enhanced_rating
Rips easily (a good thing in my case) and lasts through ...,Rips easily (a good thing in my case) and lasts through the job. I used this to sand down some wooden bedroom furniture to prepare it for painting. I think it did a wonderful job,5,0.4488888888888889,4.22
Five Stars,Quality sand paper....,5,0.0,4.473
Arrived on time and exactly as described.,Arrived on time and exactly as described.,5,0.25,4.246071428571429
Three Stars,like,3,0.0,3.122
Four Stars,Exactly what I needed. Well Packaged and as described.,4,0.25,3.83
Very good plain sandpaper.,This is a good quality sandpaper for softer woods such as pine. I does a good job sanding but does need replacing often as the abrasives fall off after one or two good uses.,4,0.4659523809523809,4.220000000000001
Five Stars,as expected,5,-0.1,3.9349999999999996
Five Stars,great paper and works really well.,5,0.5,4.73
NNothing else to say about good sandpaper.,It works for the project I needed. NNothing else  to say about good sandpaper.,5,0.7,4.295333333333334
Four Stars,As advertised,4,0.0,3.44
Great fit and thick plastic,"I used these tubes to clean my wood shop. I attached them to my 2.5 inch diameter hose&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/2-1-2-3-FT-TO-20-FT-E-Z-Flex-Dust-Collection-Hose-By-Peachtree-Woodworking-PW515/dp/B0048J0CGG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">2 1/2""- 3 FT TO 20 FT E Z Flex Dust Collection Hose By Peachtree Woodworking PW515</a>&nbsp;and then clean all over the place. I compared them to my current wet-dry vac tubes; these are better made and fit my accessories better. My old tubes kept coming from each other and wobbled, but these tubes are solid.",5,0.2506944444444445,3.871619794198671
Five Stars,Worked as expected,5,-0.1,3.935
Five Stars,fit as advertised and work well too...,5,0.4,3.94
My new wet/dry vac came with two 20in tubes. ...,My new wet/dry vac came with two 20in tubes. add two more and now I can reach 6.66 feet. that is very helpful sometimes.,5,0.24318181818181817,4.106510101010101
This worked great for adding extension to my gutter cleaning attachment,"This worked great for adding extension to my gutter cleaning attachment. Now with slight difficulty, I can clean the second floor gutters without climbing up the ladder. Tip: if you are planning to clean gutters, do use duct tape on every joint.",5,0.36111111111111116,4.62
Five Stars,Fits and works great.,5,0.8,3.665
Four Stars,Worked well with the gutter cleaning kit.,4,0.0,4.18
My Fault,"Read closely, Two 20 inch tubes.",4,0.0,3.828183066933067
Extend your blower or vaccuum,I used these to extend my blower to get near the screens over my pool area.  Gets rid of those pesky pine needles in a jiffy!,5,0.125,3.690666666666667
Three Stars,Warped when exposed to the sun.,3,0.0,2.7995595238095237
not good in sunlight,fits well but distorts in sunlight,3,-0.35,3.2111111111111112
Five Stars,Works great,5,0.8,4.84
Excellent buy!,Seems to be first quality. Can't beat the price and free shipping!,5,0.5833333333333334,4.682666666666666
Five Stars,Fits as advertised.,5,0.0,3.88
Buy them. Well worth the price,Just what I needed,5,0.3,4.2
Lid,Sadly I had to purchase the lid separately but it fits great. Very solid and perfect design to fit the dedicated can,5,0.34,4.313257575757576
Good quality,It's holding up well outdoors.,5,0.7,4.555
RUGGED,HIGH quality and RUGGED,5,0.16,4.269555555555556
Five Stars,Useful,5,0.3,4.300787878787879
Hang on to your Lid,What's not to love? It fits and I did not have to purchase a complete new garbage pail.,5,0.24545454545454545,4.368
Five Stars,PERFECT!,5,1.0,4.908055555555555
Five Stars,The gold standard of trash can lids,5,0.0,4.15930426716141
Five Stars,Fits the Brute good. ,5,0.7,3.9699999999999998
Really strong!,These trash cans are really tough.  They are industrial strength.  This one will fit two tall kitchen trash bags if they aren't really stuffed. I only wish the lid came attached to the can.  But then it would eventually break off like my lesser quality can. I recommend!,5,0.12546296296296297,4.030833333333334
"Fits good, tough.","Fits good, tough.",5,0.15555555555555556,3.99
these lids are not as thick as the old style ...,these lids are not as thick as the old style and tend to warp. Rubbermaid must change their method of molding them so that the lid does not warp,3,-0.10000000000000003,3.085
the garbage cans are okay,"Ya have to buy the lid seperate from the can? Are you kidding me? Once I got past this insanity, the garbage cans are okay.",3,0.25,3.169090909090909
Five Stars,EXCELLENT,5,1.0,5.0
Five Stars,perfect fit and much cheaper then what the stores here want,5,0.5333333333333333,4.84
Glad they have lids now,The lids fit perfectly on the trash cans that we inherited.  Glad they have lids now.,5,0.6,4.01805426716141
Good,"What can you say about a trash can cover. It works, fits tight and is strong. And my aquarium water is safely covered.",5,0.3636904761904762,3.9513333333333334
Four Stars,the lid is much flatter than I expected!  I would prefer a bit of a dome as shown!,4,0.021875000000000006,3.435
Five Stars,lid that fits perfectly on my Rubbermaid Brute 44 gallon garbage can,5,1.0,4.48
We found them here and they fit perfect.,"Just what we were looking for.  We could not find new lids for our large, heavy duty trash cans as ours had gotten lost in a storm.  We found them here and they fit perfect.",5,0.42152133580705003,4.76
Five Stars,Snaps on very secure.,5,0.52,4.02
Covers trash.,Does the job,5,0.0,4.035
Must have,If you purchase the can this lid is a must.,5,0.0,4.637090909090909
it fits the garbage can. Sturdy well made thick,"Its a lid, it fits the garbage can.  Sturdy well made thick plastic",5,-0.30000000000000004,3.879090909090909
Five Stars,"works great,exact replacement",5,0.0,4.8
BRUTE 32 gallon cover for Rubbermaid trash can GRAY,"Rubbermaid 32 gallon cover for BRUTE commercial trash can, perfect fit, snug and made of strong material. Good drip lines so water will not pool for bugs. COLOR GRAY.",5,0.5066666666666666,4.545341836734694
Fits Ace Hardware 32/33 Gallon Trash Can,"Fits my Ace Hardware 32/33 gallon (can't read label any more) trash can perfectly, including latching.  Will see how long it lasts as the sun here in Southern California fries most lids within one year as they are outside year round holding various gardening supplies.",5,0.21875,4.281333333333333
Five Stars,Brutes are the most heavy duty you can find.,5,0.15,3.981333333333333
Five Stars,Fits nicely on the 32 gallon Brute trash can.,5,0.6,4.605083333333333
Five Stars,It is what I needed.,5,0.0,3.7933333333333334
Five Stars,Great Item,5,0.8,4.79375
OK but not like 100% Silicone Sealer,Not as good as 100% silicone sealer but it's less money and ok for my purposes.,3,0.3833333333333333,3.1799999999999997
Great product but not cheap,"The brute cans are as advertised, great product but also not cheap",4,0.30000000000000004,4.23
